1,37,73,77,120,454,722
1,37,73,77,120,454,666
1,37,73,77,120,454,633
1,37,73,77,120,454,551
1,37,73,77,120,454,545
1,37,73,77,120,453,5172
1,37,73,77,120,453,5021
1,37,73,77,120,453,4842
1,37,73,77,120,453,4230
1,37,73,77,120,453,4227
1,37,73,77,120,453,4184
1,37,73,77,120,453,4183
1,37,73,77,120,453,2588
1,37,73,77,120,453,2550
1,37,73,77,120,453,2239
1,37,73,77,120,453,2193
1,37,73,77,120,453,1169
1,37,73,77,120,453,1163
1,37,73,77,120,453,1148
1,37,73,77,120,453,1075
1,37,73,77,120,453,987
1,37,73,77,120,453,941
1,37,73,77,120,453,804
1,37,73,77,120,453,722
1,37,73,77,120,453,718
1,37,73,77,120,453,545
1,37,73,77,120,453,454
1,37,73,77,120,452,5276
1,37,73,77,120,452,5172
1,37,73,77,120,452,5077
1,37,73,77,120,452,4842
1,37,73,77,120,452,4308
1,37,73,77,120,452,4226
1,37,73,77,120,452,4183
1,37,73,77,120,452,2588
1,37,73,77,120,452,2550
1,37,73,77,120,452,2289
1,37,73,77,120,452,2193
1,37,73,77,120,452,1211
1,37,73,77,120,452,1084
1,37,73,77,120,452,1078
1,37,73,77,120,452,992
1,37,73,77,120,452,987
1,37,73,77,120,452,986
1,37,73,77,120,452,924
1,37,73,77,120,452,904
1,37,73,77,120,452,810
1,37,73,77,120,452,809
1,37,73,77,120,452,808
1,37,73,77,120,452,804
1,37,73,77,120,452,673
1,37,73,77,120,452,666
1,37,73,77,120,452,619
1,37,73,77,120,452,499
1,37,73,77,120,450,4639
1,37,73,77,120,450,4561
1,37,73,77,120,450,4560
1,37,73,77,120,450,2556
1,37,73,77,120,450,2318
1,37,73,77,120,450,2281
1,37,73,77,120,450,2018
1,37,73,77,120,450,1962
1,37,73,77,120,450,1929
1,37,73,77,120,450,1526
1,37,73,77,120,450,1491
1,37,73,77,120,450,1490
1,37,73,77,120,450,1201
1,37,73,77,120,450,1137
1,37,73,77,120,450,992
1,37,73,77,120,450,991
1,37,73,77,120,450,853
1,37,73,77,120,450,804
1,37,73,77,120,450,803
1,37,73,77,120,450,718
1,37,73,77,120,450,673
1,37,73,77,120,450,641
1,37,73,77,120,450,633
1,37,73,77,120,450,591
1,37,73,77,120,450,588
1,37,73,77,120,450,457
1,37,73,77,120,408,5257
1,37,73,77,120,408,5207
1,37,73,77,120,408,4763
1,37,73,77,120,408,4557
1,37,73,77,120,408,4506
1,37,73,77,120,408,4413
1,37,73,77,120,408,2279
1,37,73,77,120,408,2098
1,37,73,77,120,408,2051
1,37,73,77,120,408,1671
1,37,73,77,120,408,1581
1,37,73,77,120,408,1201
1,37,73,77,120,408,1076
1,37,73,77,120,408,1071
1,37,73,77,120,408,1019
1,37,73,77,120,408,994
1,37,73,77,120,408,987
1,37,73,77,120,408,986
1,37,73,77,120,408,899
1,37,73,77,120,408,853
1,37,73,77,120,408,761
1,37,73,77,120,408,722
1,37,73,77,120,408,633
1,37,73,77,120,408,625
1,37,73,77,120,408,619
1,37,73,77,120,408,588
1,37,73,77,120,408,564
1,37,73,77,120,408,544
1,37,73,77,120,408,542
1,37,73,77,120,406,5181
1,37,73,77,120,406,5172
1,37,73,77,120,406,5165
1,37,73,77,120,406,5073
1,37,73,77,120,406,4743
1,37,73,77,120,406,4583
1,37,73,77,120,406,4532
1,37,73,77,120,406,4436
1,37,73,77,120,406,4308
1,37,73,77,120,406,4229
1,37,73,77,120,406,4227
1,37,73,77,120,406,4226
1,37,73,77,120,406,4183
1,37,73,77,120,406,2007
1,37,73,77,120,406,1581
1,37,73,77,120,406,1071
1,37,73,77,120,406,994
1,37,73,77,120,406,992
1,37,73,77,120,406,902
1,37,73,77,120,406,810
1,37,73,77,120,406,809
1,37,73,77,120,406,805
1,37,73,77,120,406,804
1,37,73,77,120,406,803
1,37,73,77,120,406,758
1,37,73,77,120,406,719
1,37,73,77,120,406,673
1,37,73,77,120,406,635
1,37,73,77,120,406,591
1,37,73,77,120,406,549
1,37,73,77,120,406,546
1,37,73,77,120,406,545
1,37,73,77,120,406,499
1,37,73,77,120,406,454
1,37,73,77,120,406,453
1,37,73,77,120,406,452
1,37,73,77,120,347,4734
1,37,73,77,120,347,4688
1,37,73,77,120,347,4657
1,37,73,77,120,347,4639
1,37,73,77,120,347,4083
1,37,73,77,120,347,4066
1,37,73,77,120,347,3988
1,37,73,77,120,347,3907
1,37,73,77,120,347,3875
1,37,73,77,120,347,3359
1,37,73,77,120,347,3352
1,37,73,77,120,347,3343
1,37,73,77,120,347,3323
1,37,73,77,120,347,3226
1,37,73,77,120,347,3132
1,37,73,77,120,347,3112
1,37,73,77,120,347,3047
1,37,73,77,120,347,2965
1,37,73,77,120,347,2923
1,37,73,77,120,347,2809
1,37,73,77,120,347,2550
1,37,73,77,120,347,1747
1,37,73,77,120,347,1662
1,37,73,77,120,347,1488
1,37,73,77,120,347,1432
1,37,73,77,120,347,1300
1,37,73,77,120,347,1229
1,37,73,77,120,347,1221
1,37,73,77,120,347,1163
1,37,73,77,120,347,1147
1,37,73,77,120,347,1137
1,37,73,77,120,347,1090
1,37,73,77,120,347,1084
1,37,73,77,120,347,723
1,37,73,77,120,347,722
1,37,73,77,120,347,673
1,37,73,77,120,347,641
1,37,73,77,120,347,631
1,37,73,77,120,347,584
1,37,73,77,120,347,549
1,37,73,77,120,347,499
1,37,73,77,120,347,454
1,37,73,77,120,347,453
1,37,73,77,120,347,452
1,37,73,77,120,347,450
1,37,73,77,120,347,406
1,37,73,77,120,346,3414
1,37,73,77,120,346,3399
1,37,73,77,120,346,3394
1,37,73,77,120,346,3226
1,37,73,77,120,346,3159
1,37,73,77,120,346,3132
1,37,73,77,120,346,3131
1,37,73,77,120,346,3112
1,37,73,77,120,346,3093
1,37,73,77,120,346,3056
1,37,73,77,120,346,2923
1,37,73,77,120,346,2863
1,37,73,77,120,346,2588
1,37,73,77,120,346,1078
1,37,73,77,120,346,723
1,37,73,77,120,346,722
1,37,73,77,120,346,674
1,37,73,77,120,346,641
1,37,73,77,120,346,634
1,37,73,77,120,346,591
1,37,73,77,120,346,584
1,37,73,77,120,346,550
1,37,73,77,120,346,549
1,37,73,77,120,346,545
1,37,73,77,120,346,457
1,37,73,77,120,346,453
1,37,73,77,120,346,452
1,37,73,77,120,346,450
1,37,73,77,120,346,407
1,37,73,77,120,337,1526
1,37,73,77,120,337,1290
1,37,73,77,120,337,1169
1,37,73,77,120,337,1163
1,37,73,77,120,337,1084
1,37,73,77,120,337,1078
1,37,73,77,120,337,718
1,37,73,77,120,337,641
1,37,73,77,120,337,636
1,37,73,77,120,337,635
1,37,73,77,120,337,634
1,37,73,77,120,337,633
1,37,73,77,120,337,588
1,37,73,77,120,337,550
1,37,73,77,120,337,546
1,37,73,77,120,337,545
1,37,73,77,120,337,544
1,37,73,77,120,337,543
1,37,73,77,120,337,542
1,37,73,77,120,337,499
1,37,73,77,120,337,457
1,37,73,77,120,337,455
1,37,73,77,120,337,454
1,37,73,77,120,337,453
1,37,73,77,120,337,452
1,37,73,77,120,337,450
1,37,73,77,120,337,407
1,37,73,77,120,337,406
1,37,73,77,120,336,1581
1,37,73,77,120,336,1247
1,37,73,77,120,336,1241
1,37,73,77,120,336,1211
1,37,73,77,120,336,1201
1,37,73,77,120,336,1084
1,37,73,77,120,336,1078
1,37,73,77,120,336,635
1,37,73,77,120,336,591
1,37,73,77,120,336,549
1,37,73,77,120,336,546
1,37,73,77,120,336,544
1,37,73,77,120,336,542
1,37,73,77,120,336,457
1,37,73,77,120,336,453
1,37,73,77,120,336,452
1,37,73,77,120,336,450
1,37,73,77,120,336,408
1,37,73,77,120,336,406
1,37,73,77,120,304,4657
1,37,73,77,120,304,4597
1,37,73,77,120,304,4529
1,37,73,77,120,304,4514
1,37,73,77,120,304,4083
1,37,73,77,120,304,4066
1,37,73,77,120,304,3988
1,37,73,77,120,304,3923
1,37,73,77,120,304,3359
1,37,73,77,120,304,3343
1,37,73,77,120,304,3322
1,37,73,77,120,304,3275
1,37,73,77,120,304,3231
1,37,73,77,120,304,3216
1,37,73,77,120,304,3211
1,37,73,77,120,304,2973
1,37,73,77,120,304,2966
1,37,73,77,120,304,2952
1,37,73,77,120,304,2875
1,37,73,77,120,304,2870
1,37,73,77,120,304,2831
1,37,73,77,120,304,2589
1,37,73,77,120,304,2469
1,37,73,77,120,304,1706
1,37,73,77,120,304,1671
1,37,73,77,120,304,1526
1,37,73,77,120,304,1487
1,37,73,77,120,304,1478
1,37,73,77,120,304,1434
1,37,73,77,120,304,1299
1,37,73,77,120,304,1289
1,37,73,77,120,304,1229
1,37,73,77,120,304,1212
1,37,73,77,120,304,1175
1,37,73,77,120,304,1140
1,37,73,77,120,304,1137
1,37,73,77,120,304,1130
1,37,73,77,120,304,1128
1,37,73,77,120,304,1095
1,37,73,77,120,304,1094
1,37,73,77,120,304,1090
1,37,73,77,120,304,1088
1,37,73,77,120,304,718
1,37,73,77,120,304,633
1,37,73,77,120,304,584
1,37,73,77,120,304,551
1,37,73,77,120,304,549
1,37,73,77,120,304,544
1,37,73,77,120,304,543
1,37,73,77,120,304,499
1,37,73,77,120,304,454
1,37,73,77,120,304,452
1,37,73,77,120,304,347
1,37,73,77,120,304,337
1,37,73,77,120,304,310
1,37,73,77,120,298,1706
1,37,73,77,120,298,1212
1,37,73,77,120,298,1202
1,37,73,77,120,298,1128
1,37,73,77,120,298,1118
1,37,73,77,120,298,1088
1,37,73,77,120,298,1082
1,37,73,77,120,298,722
1,37,73,77,120,298,636
1,37,73,77,120,298,633
1,37,73,77,120,298,591
1,37,73,77,120,298,551
1,37,73,77,120,298,550
1,37,73,77,120,298,549
1,37,73,77,120,298,546
1,37,73,77,120,298,545
1,37,73,77,120,298,544
1,37,73,77,120,298,542
1,37,73,77,120,298,454
1,37,73,77,120,298,453
1,37,73,77,120,298,452
1,37,73,77,120,298,450
1,37,73,77,120,298,406
1,37,73,77,120,298,347
1,37,73,77,120,298,337
1,37,73,77,120,282,4895
1,37,73,77,120,282,4888
1,37,73,77,120,282,4791
1,37,73,77,120,282,4715
1,37,73,77,120,282,4654
1,37,73,77,120,282,4645
1,37,73,77,120,282,4641
1,37,73,77,120,282,4565
1,37,73,77,120,282,4561
1,37,73,77,120,282,4560
1,37,73,77,120,282,2692
1,37,73,77,120,282,2614
1,37,73,77,120,282,2611
1,37,73,77,120,282,2571
1,37,73,77,120,282,2533
1,37,73,77,120,282,2530
1,37,73,77,120,282,2529
1,37,73,77,120,282,2507
1,37,73,77,120,282,2505
1,37,73,77,120,282,2489
1,37,73,77,120,282,2488
1,37,73,77,120,282,2486
1,37,73,77,120,282,1750
1,37,73,77,120,282,1734
1,37,73,77,120,282,1724
1,37,73,77,120,282,1709
1,37,73,77,120,282,1706
1,37,73,77,120,282,1692
1,37,73,77,120,282,1576
1,37,73,77,120,282,1478
1,37,73,77,120,282,1477
1,37,73,77,120,282,1441
1,37,73,77,120,282,1440
1,37,73,77,120,282,1438
1,37,73,77,120,282,1430
1,37,73,77,120,282,1401
1,37,73,77,120,282,1290
1,37,73,77,120,282,1289
1,37,73,77,120,282,1281
1,37,73,77,120,282,1247
1,37,73,77,120,282,1169
1,37,73,77,120,282,1130
1,37,73,77,120,282,1128
1,37,73,77,120,282,1089
1,37,73,77,120,282,1088
1,37,73,77,120,282,1078
1,37,73,77,120,282,1076
1,37,73,77,120,282,1071
1,37,73,77,120,282,1019
1,37,73,77,120,282,992
1,37,73,77,120,282,986
1,37,73,77,120,282,899
1,37,73,77,120,282,897
1,37,73,77,120,282,853
1,37,73,77,120,282,810
1,37,73,77,120,282,809
1,37,73,77,120,282,808
1,37,73,77,120,282,805
1,37,73,77,120,282,803
1,37,73,77,120,282,758
1,37,73,77,120,282,722
1,37,73,77,120,282,718
1,37,73,77,120,282,706
1,37,73,77,120,282,673
1,37,73,77,120,282,655
1,37,73,77,120,282,649
1,37,73,77,120,282,625
1,37,73,77,120,282,619
1,37,73,77,120,282,591
1,37,73,77,120,282,588
1,37,73,77,120,282,564
1,37,73,77,120,282,550
1,37,73,77,120,282,549
1,37,73,77,120,282,545
1,37,73,77,120,282,544
1,37,73,77,120,282,543
1,37,73,77,120,282,542
1,37,73,77,120,282,499
1,37,73,77,120,282,457
1,37,73,77,120,282,455
1,37,73,77,120,282,454
1,37,73,77,120,282,452
1,37,73,77,120,282,407
1,37,73,77,120,282,347
1,37,73,77,120,282,338
1,37,73,77,120,282,337
1,37,73,77,120,282,336
1,37,73,77,120,282,298
1,37,73,77,120,270,3085
1,37,73,77,120,270,2968
1,37,73,77,120,270,2903
1,37,73,77,120,270,2872
1,37,73,77,120,270,2858
1,37,73,77,120,270,2827
1,37,73,77,120,270,2815
1,37,73,77,120,270,2808
1,37,73,77,120,270,1128
1,37,73,77,120,270,1118
1,37,73,77,120,270,1084
1,37,73,77,120,270,1082
1,37,73,77,120,270,1078
1,37,73,77,120,270,634
1,37,73,77,120,270,584
1,37,73,77,120,270,455
1,37,73,77,120,270,357
1,37,73,77,120,270,347
1,37,73,77,120,270,346
1,37,73,77,120,270,337
1,37,73,77,120,270,310
1,37,73,77,120,270,278
1,37,73,77,120,264,1088
1,37,73,77,120,264,1084
1,37,73,77,120,264,1082
1,37,73,77,120,264,1078
1,37,73,77,120,264,551
1,37,73,77,120,264,546
1,37,73,77,120,264,499
1,37,73,77,120,264,453
1,37,73,77,120,264,452
1,37,73,77,120,264,450
1,37,73,77,120,264,408
1,37,73,77,120,264,406
1,37,73,77,120,264,347
1,37,73,77,120,264,346
1,37,73,77,120,264,337
1,37,73,77,120,264,336
1,37,73,77,120,189,2596
1,37,73,77,120,189,2529
1,37,73,77,120,189,2486
1,37,73,77,120,189,1735
1,37,73,77,120,189,1709
1,37,73,77,120,189,1666
1,37,73,77,120,189,1662
1,37,73,77,120,189,1584
1,37,73,77,120,189,1437
1,37,73,77,120,189,1137
1,37,73,77,120,189,1130
1,37,73,77,120,189,1089
1,37,73,77,120,189,1076
1,37,73,77,120,189,1071
1,37,73,77,120,189,991
1,37,73,77,120,189,972
1,37,73,77,120,189,941
1,37,73,77,120,189,723
1,37,73,77,120,189,673
1,37,73,77,120,189,649
1,37,73,77,120,189,641
1,37,73,77,120,189,619
1,37,73,77,120,189,591
1,37,73,77,120,189,588
1,37,73,77,120,189,574
1,37,73,77,120,189,564
1,37,73,77,120,189,551
1,37,73,77,120,189,550
1,37,73,77,120,189,544
1,37,73,77,120,189,455
1,37,73,77,120,189,454
1,37,73,77,120,189,453
1,37,73,77,120,189,408
1,37,73,77,120,189,347
1,37,73,77,120,189,338
1,37,73,77,120,189,336
1,37,73,77,120,189,304
1,37,73,77,120,189,282
1,37,73,77,120,189,272
1,37,73,77,120,189,270
1,37,73,77,120,142,5054
1,37,73,77,120,142,5027
1,37,73,77,120,142,5012
1,37,73,77,120,142,4682
1,37,73,77,120,142,4597
1,37,73,77,120,142,4561
1,37,73,77,120,142,4560
1,37,73,77,120,142,2611
1,37,73,77,120,142,2568
1,37,73,77,120,142,2550
1,37,73,77,120,142,2533
1,37,73,77,120,142,2488
1,37,73,77,120,142,2465
1,37,73,77,120,142,1734
1,37,73,77,120,142,1666
1,37,73,77,120,142,1613
1,37,73,77,120,142,1523
1,37,73,77,120,142,1432
1,37,73,77,120,142,1430
1,37,73,77,120,142,1404
1,37,73,77,120,142,1391
1,37,73,77,120,142,1335
1,37,73,77,120,142,1280
1,37,73,77,120,142,1247
1,37,73,77,120,142,1241
1,37,73,77,120,142,1239
1,37,73,77,120,142,1219
1,37,73,77,120,142,1212
1,37,73,77,120,142,1211
1,37,73,77,120,142,1205
1,37,73,77,120,142,1162
1,37,73,77,120,142,1128
1,37,73,77,120,142,1076
1,37,73,77,120,142,1073
1,37,73,77,120,142,1071
1,37,73,77,120,142,1046
1,37,73,77,120,142,1024
1,37,73,77,120,142,1019
1,37,73,77,120,142,1012
1,37,73,77,120,142,1009
1,37,73,77,120,142,1006
1,37,73,77,120,142,994
1,37,73,77,120,142,992
1,37,73,77,120,142,991
1,37,73,77,120,142,987
1,37,73,77,120,142,986
1,37,73,77,120,142,944
1,37,73,77,120,142,924
1,37,73,77,120,142,914
1,37,73,77,120,142,897
1,37,73,77,120,142,896
1,37,73,77,120,142,722
1,37,73,77,120,142,706
1,37,73,77,120,142,701
1,37,73,77,120,142,674
1,37,73,77,120,142,673
1,37,73,77,120,142,666
1,37,73,77,120,142,648
1,37,73,77,120,142,641
1,37,73,77,120,142,636
1,37,73,77,120,142,635
1,37,73,77,120,142,633
1,37,73,77,120,142,625
1,37,73,77,120,142,619
1,37,73,77,120,142,588
1,37,73,77,120,142,574
1,37,73,77,120,142,551
1,37,73,77,120,142,550
1,37,73,77,120,142,549
1,37,73,77,120,142,545
1,37,73,77,120,142,457
1,37,73,77,120,142,455
1,37,73,77,120,142,452
1,37,73,77,120,142,407
1,37,73,77,120,142,406
1,37,73,77,120,142,347
1,37,73,77,120,142,343
1,37,73,77,120,142,341
1,37,73,77,120,142,340
1,37,73,77,120,142,338
1,37,73,77,120,142,337
1,37,73,77,120,142,304
1,37,73,77,120,142,285
1,37,73,77,120,142,282
1,37,73,77,120,142,272
1,37,73,77,120,142,270
1,37,73,77,120,142,264
1,37,73,77,120,142,237
1,37,73,77,120,142,236
1,37,73,77,120,142,192
1,37,73,77,84,665,3498
1,37,73,77,84,665,3480
1,37,73,77,84,665,2952
1,37,73,77,84,665,1436
1,37,73,77,84,665,673
1,37,73,77,84,660,3955
1,37,73,77,84,660,3947
1,37,73,77,84,660,3828
1,37,73,77,84,660,3782
1,37,73,77,84,660,3766
1,37,73,77,84,660,3716
1,37,73,77,84,660,3137
1,37,73,77,84,660,3136
1,37,73,77,84,660,3133
1,37,73,77,84,660,3118
1,37,73,77,84,660,3113
1,37,73,77,84,660,2952
1,37,73,77,84,660,2951
1,37,73,77,84,660,2923
1,37,73,77,84,660,2919
1,37,73,77,84,660,2826
1,37,73,77,84,660,2806
1,37,73,77,84,660,1071
1,37,73,77,84,660,1018
1,37,73,77,84,660,1017
1,37,73,77,84,660,1015
1,37,73,77,84,660,1013
1,37,73,77,84,660,711
1,37,73,77,84,660,669
1,37,73,77,84,660,664
1,37,73,77,84,296,4313
1,37,73,77,84,296,3996
1,37,73,77,84,296,3980
1,37,73,77,84,296,3821
1,37,73,77,84,296,3777
1,37,73,77,84,296,3072
1,37,73,77,84,296,2965
1,37,73,77,84,296,2900
1,37,73,77,84,296,2858
1,37,73,77,84,296,1730
1,37,73,77,84,296,1726
1,37,73,77,84,296,1435
1,37,73,77,84,296,1431
1,37,73,77,84,296,1430
1,37,73,77,84,296,1207
1,37,73,77,84,296,1167
1,37,73,77,84,296,1061
1,37,73,77,84,296,1041
1,37,73,77,84,296,1024
1,37,73,77,84,296,1023
1,37,73,77,84,296,1013
1,37,73,77,84,296,1001
1,37,73,77,84,296,708
1,37,73,77,84,296,698
1,37,73,77,84,296,688
1,37,73,77,84,296,665
1,37,73,77,84,296,664
1,37,73,77,84,296,652
1,37,73,77,84,296,342
1,37,73,77,84,296,338
1,37,73,77,84,140,4501
1,37,73,77,84,140,4345
1,37,73,77,84,140,3937
1,37,73,77,84,140,3446
1,37,73,77,84,140,3215
1,37,73,77,84,140,3159
1,37,73,77,84,140,3133
1,37,73,77,84,140,3132
1,37,73,77,84,140,3115
1,37,73,77,84,140,3111
1,37,73,77,84,140,3073
1,37,73,77,84,140,3056
1,37,73,77,84,140,2923
1,37,73,77,84,140,2900
1,37,73,77,84,140,2806
1,37,73,77,84,140,1975
1,37,73,77,84,140,1579
1,37,73,77,84,140,1431
1,37,73,77,84,140,1430
1,37,73,77,84,140,1230
1,37,73,77,84,140,1169
1,37,73,77,84,140,1163
1,37,73,77,84,140,1161
1,37,73,77,84,140,1153
1,37,73,77,84,140,1148
1,37,73,77,84,140,1147
1,37,73,77,84,140,1140
1,37,73,77,84,140,1120
1,37,73,77,84,140,1105
1,37,73,77,84,140,1098
1,37,73,77,84,140,1095
1,37,73,77,84,140,1094
1,37,73,77,84,140,1090
1,37,73,77,84,140,723
1,37,73,77,84,140,718
1,37,73,77,84,140,711
1,37,73,77,84,140,669
1,37,73,77,84,140,665
1,37,73,77,84,140,661
1,37,73,77,84,140,660
1,37,73,77,84,140,653
1,37,73,77,84,140,648
1,37,73,77,84,140,641
1,37,73,77,84,140,639
1,37,73,77,84,140,636
1,37,73,77,84,140,634
1,37,73,77,84,140,631
1,37,73,77,84,140,584
1,37,73,77,84,140,360
1,37,73,77,84,140,357
1,37,73,77,84,140,356
1,37,73,77,84,140,349
1,37,73,77,84,140,347
1,37,73,77,84,140,337
1,37,73,77,84,140,304
1,37,73,77,84,140,302
1,37,73,77,84,140,298
1,37,73,77,84,140,278
1,37,73,77,84,140,276
1,37,73,77,84,140,236
1,37,73,77,84,140,188
1,37,73,77,84,140,141
1,37,73,77,84,90,2050
1,37,73,77,84,90,1429
1,37,73,77,84,90,673
1,37,73,77,84,90,369
1,37,73,77,84,90,336
1,37,73,77,84,90,296
1,37,73,77,84,90,188
1,37,73,77,84,90,141
1,37,73,77,84,90,93
1,37,73,77,78,142,640
1,37,73,77,78,142,635
1,37,73,77,78,142,634
1,37,73,77,78,142,633
1,37,73,77,78,142,589
1,37,73,77,78,142,338
1,37,73,77,78,142,304
1,37,73,77,78,142,296
1,37,73,77,78,142,283
1,37,73,77,78,142,237
1,37,73,77,78,142,236
1,37,73,77,78,142,193
1,37,73,77,78,142,188
1,37,73,77,78,142,143
